sg_1;sg_2;sg_3;sg_4;sg_5;sg_6;sg_7;sg_8;sg_9;sg_10;f_1_r;f_1_i;f_2_r;f_2_i;f_3_r;f_3_i;f_4_r;f_4_i
0.0;0.0;0.0;0.1571;0.0;0.0;0.0;0.0;0.0;0.0;-448.31661537;-0.00240343;431.72732473;0.00359573;-659.6325499;-0.11759278;-595.23674498;-0.90188645
0.0;0.0;0.0;0.0628;0.1885;0.2199;0.0;0.1257;0.1257;0.0;-386.96468383;-0.00335383;568.87592044;-0.37028729;-635.70272614;1.06502273;1173.64487398;10.25175018
0.0;0.0;0.0;0.0;0.1571;0.0;0.0;0.0;0.0;0.0;-472.02518759;-0.00218247;461.32926513;-0.00863196;-601.76586179;-0.10962023;-370.77459265;-11.60253159
0.0;0.0;0.1571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-448.65061381;-0.0025449;512.51884552;-0.00616359;-667.84392278;-0.11412293;-485.52743466;-0.15548237
0.0;0.1257;0.1571;0.0;0.0;0.1885;0.0;0.0;0.0314;0.0;-425.15931188;-0.00550506;741.50313321;-0.59818887;-434.62163538;0.15240467;-2380.84649053;69.64215996
0.0;0.1885;0.0;0.1571;0.0;0.0;0.0;0.0;0.0;0.1257;-426.53658798;-0.00520708;3314.47658518;-27.0189056;-438.30765949;0.03396684;-549.36752015;2.35280323
0.0;0.0;0.0;0.0942;0.0;0.0;0.0;0.0;0.0;0.0;-454.55697871;-0.00143823;497.83947808;-0.00472053;-741.37958915;-0.06225089;-390.43264424;-0.19564486
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0628;0.1885;-438.49292123;-0.00381508;508.48859062;-0.01780545;-507.47401539;-0.07185409;-515.9653687;0.16584417
0.2199;0.0;0.0;0.0;0.0628;0.0;0.0;0.0;0.1571;0.2199;-379.77290799;-0.00561193;486.32906375;-0.38149125;-779.44326488;1.4063659;1354.990255;10.32832628
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1885;0.0;0.0;-446.21634299;-0.00220255;443.59146304;-0.00707042;-546.63957277;-0.14705967;-566.61449284;0.27430872
0.0;0.0;0.0;0.0;0.0942;0.0;0.0;0.1885;0.0;0.0;-438.98711188;-0.00323181;477.11728979;-0.02515998;-477.18613851;-0.23118147;-520.06459567;0.0315429
0.0;0.0;0.0;0.0;0.2199;0.0;0.0;0.0;0.1257;0.0;-426.59446825;-0.00398406;756.59428711;-0.19142629;-402.87726399;-0.00178998;-467.99632332;1.20029461
0.0;0.0;0.0;0.1257;0.0;0.1571;0.0;0.0;0.0;0.0;-447.19881613;-0.00387561;466.97761237;-0.01455828;-611.46744046;1.09465667;-546.94361326;0.39953084
0.1257;0.0;0.0;0.0;0.0;0.1885;0.0;0.0;0.0;0.0;-435.68559431;-0.00308545;654.18451462;-0.09058589;-616.81814817;-0.3888465;-586.3515124;0.417896
0.0;0.0;0.0;0.0;0.0942;0.0;0.0;0.0;0.0;0.0;-458.98640625;-0.00167579;477.95944146;-0.00144961;-727.67413395;-0.08776473;-604.98115056;-2.0080569
0.0;0.0;0.0;0.1571;0.1257;0.0;0.1571;0.1257;0.0;0.1885;-388.6029994;-0.00361212;826.92575107;-0.63516317;-223.20837832;2.13953865;-1159.62075151;243.40989328
0.0;0.0;0.0;0.0;0.0628;0.0;0.0;0.0;0.0;0.0;-463.62221893;-0.00123564;472.56637078;-0.0003474;-918.36586184;-0.02205007;-404.04672327;-0.17062499
0.0;0.0;0.0;0.0;0.0;0.0;0.1257;0.0942;0.0;0.2199;-410.03801826;-0.00441621;482.92621607;-0.083774;-488.33071248;-0.01355251;-649.3846501;0.61935603
0.0;0.1257;0.0;0.0;0.0;0.0;0.0942;0.0;0.0;0.0;-444.4339525;-0.00335393;453.40428347;-0.00424207;-428.43094103;-0.0930819;-478.45679971;0.21756119
0.0;0.0;0.0;0.0;0.0;0.0;0.2199;0.0;0.0942;0.1885;-426.45040705;-0.00338846;-93.98979347;-0.82137542;-437.34378496;0.01180069;-1004.28643631;9.24273335
0.0;0.0;0.0;0.0;0.0;0.1885;0.0;0.1571;0.0;0.1257;-422.0459609;-0.00481012;570.13988112;-0.15084863;-496.53049723;-0.0034831;-845.71317907;2.57845711
0.1571;0.0;0.0;0.0;0.0;0.1571;0.0;0.0;0.0;0.0;-433.71440493;-0.00340932;500.00487178;-0.04552362;-369.24748044;0.67942116;-608.12115003;0.25824897
0.1257;0.0;0.0;0.0;0.0;0.2199;0.1571;0.0;0.0;0.0;-388.12063796;-0.00312168;584.10284855;-0.12055996;-462.30193717;-0.06993862;-1473.52161476;20.97881586
0.0;0.1571;0.0;0.0;0.0;0.0;0.1571;0.0;0.2513;0.0;-426.20717403;-0.0043507;695.87399338;-0.30567742;-518.96240174;0.41984132;958.97005594;7.04640553
0.0;0.0;0.0;0.0942;0.0;0.0;0.1257;0.0;0.0;0.1885;-438.9521465;-0.00360417;604.2067489;-0.22746562;-496.21404251;-0.24899497;-602.22622711;0.97814561
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0942;-475.00299519;-0.00134711;508.76031616;-0.00547447;-643.88330223;0.74863492;-542.69833049;-0.53082722
0.0;0.0;0.1885;0.0;0.0;0.2199;0.0;0.0;0.0;0.0;-461.33635605;-0.00349921;561.09464747;-0.09602629;-450.93041314;-0.07690684;-445.98024176;-5.26584379
0.0;0.0;0.0;0.1257;0.0;0.0628;0.1257;0.1257;0.0;0.0;-425.12252501;-0.00500957;1193.44774584;-1.72279588;-470.37597136;0.07899482;-378.99344738;98.63304671
0.0;0.0;0.0;0.0;0.0;0.0;0.1257;0.0;0.0;0.0;-462.39635249;-0.00166845;483.48655259;-0.0056238;-705.99278435;-0.12001559;-260.17443427;-2.04799499
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1571;-474.5577906;-0.00225109;496.91028379;-0.008842;-525.30602529;-0.13039487;-626.94439298;-1.44537943
0.2513;0.0;0.0;0.0;0.0;0.0;0.1885;0.1257;0.0;0.0;-397.62922451;-0.00358398;-490.34753194;-4.53216308;-510.45030198;0.1623558;-1062.60791002;23.11663114
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2199;0.0;0.0;-453.46036518;-0.00210165;450.17279139;-0.00690283;-532.16119354;-0.13685471;-481.80675058;-0.57683355
0.0;0.0;0.0;0.2827;0.1257;0.1885;0.2199;0.0;0.2513;0.1571;-378.10615888;-0.00111915;-2212.07533979;-4.65665782;396.8204732;5.3465684;276.99850222;8.46630521
0.0;0.0;0.0;0.2199;0.0942;0.0;0.0;0.0;0.0;0.0;-449.95457448;-0.00394878;666.84113797;-0.17106902;-481.09609907;0.15584415;614.91842156;66.6143998
0.0;0.0;0.0;0.0942;0.0;0.0;0.1571;0.0;0.0;0.2513;-460.31352426;-0.00306688;1210.96980352;-2.44381113;-498.33159345;0.11359401;-1098.67040874;3.87204739
0.0;0.0;0.0;0.0;0.1885;0.0;0.1571;0.1257;0.0;0.0;-407.48608218;-0.00327144;613.14723462;-0.17934328;-473.46170652;0.11118709;-956.79939662;8.85364534
0.0;0.0;0.0;0.0;0.0;0.0;0.1571;0.0;0.0;0.1571;-497.09450274;-0.00354475;487.4111481;-0.08157543;-298.6758043;-0.30138357;-1616.51925547;-72.494077
0.1571;0.0;0.0;0.0628;0.2513;0.1885;0.0942;0.1885;0.0;0.0;-334.2651084;-0.00375151;470.38102819;-0.21129708;1352.4149606;19.87752841;-392.62259315;-3.2863503
0.0;0.1885;0.1257;0.1257;0.0;0.0;0.0;0.0;0.0;0.0;-456.65966887;-0.0046931;839.67314208;-0.74388721;-482.64416833;0.02660487;296.41763467;25.36000259
0.0;0.0;0.0;0.0942;0.0;0.0;0.0;0.0;0.1885;0.0;-468.08646085;-0.00275216;560.33157684;-0.0517472;-513.04259027;0.10550925;-358.02392778;0.30963988
0.0;0.0;0.0;0.0;0.2199;0.1885;0.2513;0.1257;0.0;0.0628;-358.42604406;-0.00344054;268.97444708;-0.28766467;-811.39706869;3.76208094;2416.5598332;-1847.79473084
0.1571;0.0;0.0942;0.0;0.1257;0.0;0.1257;0.1571;0.1257;0.1257;-345.64378776;-0.00289243;281.95425531;-0.25705053;-1130.01644954;7.74236897;232.19931619;5.16095927
0.0;0.0;0.0;0.0;0.0;0.0;0.1571;0.0;0.0;0.0942;-446.6792464;-0.00247093;462.26652174;-0.02541808;-527.75610473;-0.1399401;-645.75471901;1.26687378
0.0;0.0;0.1885;0.0;0.0;0.0;0.1571;0.0;0.0;0.0;-437.430431;-0.00466463;1062.16347757;-2.33571037;-349.87306971;-4.76320174;-787.82352234;2.45314692
0.0;0.0;0.0;0.0;0.0;0.1257;0.0;0.0;0.0;0.0;-455.41526488;-0.00129908;476.18006689;-0.00383456;-799.90100718;-0.07905667;-514.03665275;-0.3401524
0.0;0.0;0.0;0.0;0.1257;0.0;0.1571;0.1885;0.2513;0.0;-340.08782907;-0.00505781;327.41391106;-0.63102921;183.19546761;8.59166689;1180.55129788;6.84095884
0.0;0.0;0.1257;0.1885;0.0;0.1571;0.0314;0.2199;0.0;0.2513;-395.6006461;-0.00073326;675.46894682;-0.40439722;-453.63872978;4.08759151;567.48572828;0.13827302
0.0;0.0;0.0;0.0;0.1257;0.0;0.1571;0.0;0.0;0.1571;-451.89480524;-0.00343137;668.76063798;-0.23729582;-369.53171887;-0.02390302;-1259.98300488;9.75478709
0.0;0.0;0.0942;0.0;0.0942;0.1571;0.0;0.0;0.0;0.2513;-375.31861196;-0.0053455;-307.17932413;-2.47066276;-1271.13916892;7.36674385;-2084.40527696;40.8041139
0.0;0.0;0.0;0.0942;0.0;0.1257;0.0;0.0;0.0;0.0;-456.27792784;-0.0030835;476.27474113;-3.7e-07;-537.99750188;-0.13348023;-1460.57837113;34.01186303
0.0;0.0;0.0;0.1257;0.0;0.1257;0.0;0.0628;0.0;0.0;-440.17669413;-0.00391245;602.58715814;-0.09199556;-524.34895302;-0.23703061;-641.947382;-1.79332039
0.0;0.0;0.0;0.0;0.0;0.2199;0.1571;0.0;0.0;0.0;-420.22686816;-0.00379545;477.89913358;-0.02321633;80.08418118;-30.20250673;-676.96549785;-397.28618008
0.0;0.0;0.0;0.0628;0.0;0.0;0.1257;0.0;0.0;0.0;-451.29565177;-0.00263411;512.65522992;-0.02895681;-559.88544454;-0.16396842;-521.73926275;-0.03808729
0.0;0.1257;0.0;0.0;0.0;0.1885;0.2199;0.0;0.0;0.0;-431.78425677;-0.00278046;1179.71313697;-2.53589493;-422.17179419;-0.09988765;-1077.31306848;16.98862356
0.0;0.0;0.0;0.0;0.1257;0.0;0.0;0.0;0.0;0.1257;-510.12908045;-0.00285832;791.28430487;-0.18978516;-392.08121531;-0.06616403;-693.47694836;3.98374887
0.1571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-447.50574532;-0.00251373;491.98363957;-0.01190647;-545.10900432;-0.14302919;-601.00048526;-0.21002021
0.0;0.0;0.0;0.0;0.1571;0.0;0.0;0.0;0.0;0.1885;-416.66695073;-0.00406621;557.66847982;-0.03095342;-185.77752173;-18.04962784;-560.17731827;0.32144013
0.2199;0.0;0.0;0.0;0.1571;0.0;0.0;0.0;0.0;0.0;-410.06993949;-0.00397049;636.14944126;-0.09098307;-425.77570551;-0.29124872;-136.8345924;-18.7954816
0.0;0.0;0.0;0.0;0.2513;0.1257;0.0;0.0;0.0;0.0;-431.50160602;-0.00381344;585.61168743;-0.39185059;-470.93613847;-0.37025475;-590.29265355;1.02582578
0.0;0.0;0.1571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-492.08027106;-0.00177189;538.28411223;-0.01768564;-628.81202903;-0.11538472;-773.23970243;-2.28488485
0.0;0.2199;0.0;0.0;0.0;0.1571;0.0942;0.0;0.0;0.0;-451.72086904;-0.00323638;795.87695521;-0.36160317;-528.19359268;0.12216013;-3555.85777322;55.81673754
0.0;0.0;0.0;0.1885;0.0;0.0;0.0;0.0;0.0;0.0;-467.54825;-0.00262962;507.83061731;-0.01252445;-584.29318187;-0.13552771;-522.4654139;-0.32657902
0.0;0.0;0.0;0.1571;0.0;0.0;0.0;0.0;0.0942;0.0;-453.30029811;-0.00360357;588.02142034;-0.03966033;-497.0711333;-0.16849594;-424.91768332;0.1656332
0.0;0.0;0.0;0.0314;0.0;0.0;0.0942;0.0;0.0;0.0;-438.85997579;-0.00263227;430.14118702;-0.0018674;-586.4274761;-0.14018716;-489.1734303;-0.56491604
0.0;0.0;0.1885;0.1571;0.0;0.0;0.1257;0.1571;0.0;0.0;-408.52334715;-0.00470333;1439.51139055;-10.24120258;-2510.72498695;39.14408115;891.35016965;4.22200543
0.1257;0.1885;0.0;0.0;0.0;0.1257;0.0;0.0;0.0628;0.0;-430.81311528;-0.00255276;530.98400973;-0.18539932;-355.56986386;-0.20771582;-769.22817358;2.49590158
0.0;0.0;0.1885;0.1571;0.0;0.0942;0.0942;0.0;0.0;0.1571;-402.20843458;-0.00458788;-366.85050966;-1.53139938;-727.36886412;1.79817778;777.36862249;3.62070911
0.0;0.0;0.0;0.0;0.1571;0.1257;0.0;0.0;0.0;0.0;-445.17174992;-0.00301164;515.5384467;-0.02719027;-517.44212291;-0.39428912;-535.37157624;0.23724514
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1571;-461.02500032;-0.00243344;468.26387492;-0.01236665;-595.93897072;-0.12099922;914.20887502;-1617.29520147
0.0942;0.0;0.0;0.0;0.1571;0.1571;0.0628;0.0;0.0;0.0628;-447.53040154;-0.00447033;649.62921459;-0.14098146;-459.01208907;0.23630766;-801.30788992;10.83086444
0.0;0.0;0.0;0.0;0.1257;0.1885;0.0;0.0;0.0;0.0;-466.93508569;-0.00279189;455.53523777;-0.02991705;-450.94158611;-0.10074118;-258.95183558;-2.76359063
0.0;0.0;0.2827;0.0;0.1257;0.0;0.0;0.0;0.0;0.0;-459.15514961;-0.0041992;624.0468678;-0.16169089;-498.84019595;0.03883664;-686.8534852;-0.11805793
0.0;0.0;0.0;0.0;0.0942;0.0;0.1571;0.0;0.0;0.0;-437.46176777;-0.00258766;558.87702959;-0.02166141;-601.15841185;-0.16516935;-356.31720035;0.13037221
0.0;0.0;0.0;0.0;0.0;0.1571;0.0;0.1571;0.0;0.0942;-389.52070057;-0.00445537;622.51001607;-0.21781495;-550.34663407;-0.13444547;-219.05372842;12.83767893
0.0;0.0;0.0314;0.2199;0.0;0.1571;0.1571;0.1257;0.0;0.0;-381.2896186;-0.00300464;401.38975505;-0.18764049;104.7137489;11.25465257;1034.2435729;7.00725713
0.0;0.0;0.0;0.1571;0.1885;0.0628;0.1571;0.0;0.0;0.1571;-396.22030172;-0.00443409;705.20339189;-0.34372494;-945.39194231;2.24355212;1910.6303897;80.06718111
0.1257;0.1257;0.0;0.0;0.1257;0.1885;0.0;0.1257;0.0;0.0;-419.6747588;-0.0033938;4.4094157;-2.48061372;-2841.8730486;227.77352631;1160.3797663;7.06378569
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1571;-461.7453308;-0.00245614;460.33928512;-0.0061241;-649.53276347;-0.18881398;-530.97607931;-0.18746737
0.0;0.0;0.0;0.0;0.1571;0.2199;0.0;0.0;0.0;0.0;-420.4894803;-0.00489222;486.63996231;-0.05127317;-499.45630185;-0.25632209;-391.14111677;1.05106167
0.0;0.0;0.0;0.0;0.0;0.1885;0.0;0.2199;0.0;0.0;-412.00353898;-0.00351636;447.4982346;-0.05929461;-464.09590213;-0.00344751;-284.69405898;12.89148298
0.0;0.0;0.0;0.0;0.1885;0.2199;0.0;0.0;0.0;0.0;-493.59750053;-0.00201186;9243.11616513;-420.21032449;-484.57480818;-0.01652417;-889.35425903;3.22427631
0.0;0.1885;0.0;0.1571;0.1885;0.0;0.0;0.0;0.0;0.1257;-407.27230163;-0.00578562;488.68975012;-0.26022256;-782.34280031;2.88925575;1508.64280191;89.70012592
0.0;0.0;0.0;0.0;0.1885;0.0;0.0;0.0;0.0;0.0;-478.27881453;-0.001817;438.13580891;0.00064137;-531.98223042;-0.10044422;-744.18608442;-2.17391547
0.0;0.0;0.0;0.0628;0.0;0.1885;0.0;0.0;0.1885;0.0;-387.89057178;-0.00463319;912.29399243;-0.73196376;-632.05559319;0.46322564;-845.95297922;-1.35561344
0.0;0.0;0.1885;0.0;0.0;0.0;0.2199;0.0;0.0;0.0;-438.19272886;-0.00432913;622.24881537;-0.1304648;-538.93966003;-0.02792159;-1313.54941089;8.99808839
0.0942;0.0;0.1257;0.0;0.0;0.0;0.0;0.1257;0.0;0.2199;-389.93560676;-0.00455855;168.09619623;-1.88718803;-611.2298617;0.88450453;-11280.2355033;1262.43123721
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0628;0.0;0.1571;-473.66789407;-0.00289809;614.42152514;-0.04554188;-435.56907449;-0.11145682;-599.61658134;-0.3645292
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2513;0.0;0.0;-443.38869868;-0.00228443;471.10797181;-0.01033922;-537.18085826;-0.16640005;-461.61840856;-0.12906492
0.0314;0.0;0.0;0.0942;0.0;0.1571;0.0;0.0;0.0;0.0;-415.45215369;-0.00425787;520.64664998;-0.06559505;-821.32837068;-5.72262329;-325.45659525;0.25823195
0.0;0.0;0.1257;0.0;0.0;0.0314;0.0;0.1571;0.3142;0.1885;-407.41251857;0.0006685;667.70589739;-1.3425746;-398.85896786;-1.52175187;630.57757427;-0.60816476
0.0;0.0;0.0;0.1885;0.1571;0.0;0.0;0.0;0.0;0.0;-441.21230478;-0.00364694;703.19592745;-0.18348184;-641.20858342;-4.06072407;-651.9854027;0.5045206
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1257;0.0;-465.78769851;-0.00148688;422.9064737;0.00231921;-801.05571532;-0.14657705;-124.33906667;-2.84324082
0.0;0.0;0.0;0.0;0.0;0.1571;0.1571;0.0;0.0;0.0;-454.73132279;-0.00172727;499.22125048;-0.03304119;-549.16895742;-0.12742252;-392.81717231;-2.92426407
0.0;0.0;0.0;0.0;0.0;0.2199;0.1885;0.0;0.0942;0.0;-434.54298411;-0.00369817;314.34854288;-0.35672959;-430.60921078;0.00873272;-967.06332775;3.79424524
0.0;0.0;0.0;0.0;0.0314;0.0;0.0;0.0;0.0;0.1571;-464.75236568;-0.00235762;458.10592433;-0.00953775;-478.13160379;-0.10582145;-400.92942225;6.06467593
0.0;0.0;0.1571;0.0942;0.0;0.0;0.0;0.0;0.0;0.0;-490.35850975;-0.00273729;685.37513909;-0.09891693;-435.13932301;-0.20785483;-479.4078147;-0.40818099
0.0;0.1885;0.0;0.0;0.0942;0.1257;0.0;0.0942;0.2199;0.0;-419.23967858;-0.00167366;527.79450704;-0.42013647;-269.51810331;3.59058726;706.01214437;5.60324029
0.0;0.0;0.0;0.0;0.1885;0.1885;0.1571;0.1257;0.0;0.1257;-378.52808415;-0.00344872;754.74697342;-0.40557772;-997.87907435;0.97348158;219.28000171;1.33400682
0.0;0.0;0.0;0.0;0.0;0.1885;0.1257;0.0;0.1257;0.0942;-399.38312356;-0.00498842;-412.52213159;-1.98331214;-409.76886497;0.17749683;1045.16929564;23.2230206
0.0;0.0;0.0;0.0;0.0;0.0;0.1571;0.0;0.0;0.0;-445.14615434;-0.00182914;498.74574738;-0.0128432;-696.95430115;-0.16615283;-224.72678402;1.55191946
0.0;0.0;0.0;0.0;0.1571;0.0;0.1885;0.0;0.0;0.0;-468.31785036;-0.00353771;671.15087458;-0.33125478;-394.65369842;-0.14693089;-328.9264451;-5.7223488
0.1885;0.0942;0.0;0.0628;0.0;0.0;0.0;0.1885;0.0;0.0;-409.03960975;-0.00363645;765.58883419;-0.23150138;-635.55179446;0.81807049;-2678.31827706;-21.81032675
0.1571;0.0;0.0;0.0;0.0628;0.1257;0.0;0.0;0.0;0.0;-450.87288194;-0.00361004;635.7472447;-0.1763197;-449.53684429;-0.41129159;-940.26432937;8.86904413
0.0;0.0;0.2513;0.0;0.1885;0.0;0.0;0.0;0.0;0.0;-423.83489255;-0.00400309;661.38599049;-0.18196535;-457.97686312;-0.02468021;-716.5586893;0.16861694
0.0;0.0;0.0;0.0;0.1571;0.0;0.0;0.0;0.0;0.0;-439.68922551;-0.00251273;458.03654118;-0.00222616;-562.61862639;-0.12148488;-278.89336116;-3.05353348
0.0;0.0;0.0;0.0;0.0;0.0;0.1571;0.0942;0.0;0.0;-449.98972582;-0.00201954;456.90345455;-0.01115734;-504.57159776;-0.17559335;-108.53458581;-59.89797908
0.0;0.0;0.0;0.0;0.0;0.1571;0.0;0.0;0.0;0.0;-435.52800434;-0.00271805;511.34769641;-0.01860014;-608.60287156;-0.10099917;265.97475741;9.79617973
0.0;0.0;0.0628;0.0;0.1885;0.1571;0.0;0.2513;0.0;0.0;-407.96221047;-0.00413154;87.96260931;-3.6124834;-786.97365102;23.59594624;98.38478303;13.99146467
0.0;0.0;0.0942;0.0;0.0942;0.0;0.0;0.0;0.0;0.0;-467.92476025;-0.00251191;441.28465127;0.00045881;-553.05444494;-0.12620199;-1034.71354073;-20.44282696
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1571;-473.09314152;-0.00177987;527.65880452;-0.01062215;-553.47021103;-0.1403326;-719.03523485;-2.20450557
0.0;0.0;0.0;0.0942;0.0628;0.0628;0.0;0.0;0.0;0.0;-442.87706668;-0.00381462;421.55101849;-0.01372217;-497.1017405;-0.17836983;-611.30521805;-699.41484437
0.0;0.0;0.0;0.1885;0.0;0.1885;0.1571;0.1571;0.0;0.0;-402.37515086;-0.00247658;378.56830621;-0.05682386;-6915.87257672;1792.21056371;1867.9887374;97.30489235
0.0;0.0;0.0;0.0;0.0;0.0942;0.1571;0.0;0.0628;0.0;-390.98694606;-0.00421664;532.02856777;-0.05187858;1217.20621338;-629.46529696;-640.09166413;0.74809128
0.0;0.0942;0.0;0.0;0.0;0.0;0.0;0.0628;0.0;0.0;-456.31587683;-0.0020403;488.17170187;-0.01786936;-542.96406895;-0.12296115;-657.44522812;-2.4742238
0.0;0.0;0.1885;0.0;0.2513;0.1885;0.0;0.0;0.0;0.1885;-460.74450433;-0.00253383;265.54496716;-0.44453112;-222.46892568;2.22077302;551.82271364;1.22132182
0.0;0.0;0.0;0.0;0.1571;0.0;0.0;0.0;0.0;0.0;-471.2748106;-0.00175958;463.02913542;0.00278913;-577.08906798;-0.13226445;-529.44287575;2.09119358
0.0;0.0;0.0;0.0;0.2199;0.2199;0.0;0.1571;0.0;0.1885;-374.91876815;-0.00478587;406.98075378;-0.1856055;131.84609911;3.76249803;645.02206475;1.59438045
0.0;0.0;0.1885;0.0;0.0628;0.0;0.0;0.0;0.0;0.0;-465.59154183;-0.00367976;463.64307364;-0.01578861;-473.91379264;-0.12324688;-530.64234867;-0.10376618
0.0;0.0;0.0;0.0628;0.0;0.1571;0.2199;0.0;0.1571;0.1571;-380.70295346;-0.00458364;443.48810506;-0.25488542;0.14735031;6.59813553;416.57132378;-8.12209633
0.0;0.0;0.1571;0.0;0.0;0.0;0.2199;0.0;0.0;0.0;-428.21430983;-0.00425999;647.76849041;-0.16829106;-510.99416053;-0.23378195;-763.51930368;-0.31363274
0.0;0.0;0.1257;0.0;0.0;0.0;0.0;0.1257;0.0;0.0;-443.05332704;-0.00367585;425.29973789;-0.01100659;-413.37465113;-0.13620809;-942.43780096;0.99169035
0.0942;0.0;0.0;0.0;0.0;0.0;0.0;0.0942;0.0;0.0628;-470.08274227;-0.00200179;465.27736206;-0.01598283;-511.5215397;-0.22145712;-638.26146309;-1.32983811
0.0;0.0;0.0;0.0;0.0;0.1571;0.1257;0.1571;0.1885;0.2199;-365.64540276;-0.0025103;598.05114082;-0.23769796;-739.55132396;3.84653669;260.74417241;-55.38920842
0.0;0.0;0.1571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-465.97840042;-0.00218386;467.01522472;-0.01419614;-636.35124515;-0.1508325;-600.63361865;0.73698912
0.0;0.0;0.0628;0.1571;0.0;0.0;0.0;0.0;0.0;0.0;-463.25608222;-0.00249945;468.53838912;-0.01533186;-505.69159431;-0.19649042;-541.68395573;0.60415265
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2199;-428.21525257;-0.00341373;441.7159124;-0.00212981;-468.51096175;-0.25577748;-570.55502653;-0.35611637
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1257;0.0;-463.08574438;-0.00130499;495.39578746;-0.00648212;-836.89295038;-0.05322747;-644.05558624;-0.65639793
0.1571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-464.10488554;-0.00245634;487.5442595;-0.01095336;-657.7085905;-0.09408967;-741.03965853;-10.35467037
0.0;0.0;0.0;0.0;0.1257;0.0;0.0;0.0;0.0;0.0;-467.17444116;-0.00150959;504.23263019;-0.00825256;-710.45690537;-0.12325859;-1128.02701459;-34.70027739
0.0;0.0;0.0;0.0;0.0942;0.0;0.0;0.0;0.0;0.0;-465.97279207;-0.00119672;489.50530474;-0.00270473;-906.09115825;-0.45471051;-217.67546864;1.09045844
0.0;0.0;0.1257;0.0;0.0;0.0;0.0942;0.2199;0.1885;0.1257;-391.03347538;-0.00357557;546.72459109;-0.15361287;556.10255773;79.90008076;637.03312453;3.47460332
0.0;0.1257;0.0;0.0;0.0;0.1885;0.0942;0.1885;0.0314;0.1885;-424.72624884;-0.00177237;53.29136003;-1.57144734;-932.10052001;5.49513837;570.48018378;1.63900743
0.0;0.1257;0.0;0.0;0.0;0.1885;0.0;0.0;0.0;0.0;-453.04003183;-0.00368454;649.36940874;-0.1400173;-2643.57917878;-292.40028165;-621.11425852;2.46125642
0.0;0.0;0.0;0.1571;0.0;0.0;0.0;0.0;0.0;0.1571;-402.67586629;-0.00486038;438.25233316;-0.00805398;-506.96837898;-0.44083547;-444.0569519;-0.2027357
0.0;0.0;0.0;0.0;0.1571;0.2199;0.0;0.0;0.0;0.0;-443.64319441;-0.00352213;558.00461126;-0.051545;-561.19967848;-0.01906852;-609.28585795;-0.4878049
0.0;0.0;0.0;0.0;0.2827;0.1885;0.0;0.0;0.0;0.0;-411.86572808;-0.00557008;586.05709563;-0.09739971;-604.89694778;0.50137132;-932.87280639;6.39664116
0.0;0.1885;0.1571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-461.20628858;-0.00352736;577.24279932;-0.05208923;-545.53779431;-0.57726663;-532.95945456;2.54487212
0.0;0.1257;0.0;0.0;0.0;0.0942;0.0;0.0;0.1571;0.0;-412.12070224;-0.00473187;726.19134161;-0.55019843;-1015.00068685;-16.41269597;-874.72261928;5.73835771
0.0;0.0;0.1257;0.0;0.0;0.0;0.0;0.0628;0.0;0.0;-436.08492785;-0.00310233;530.06399475;-0.01430137;-579.91467712;-0.11370497;-467.12336908;-0.03778235
0.0;0.0;0.2513;0.0;0.0;0.0;0.0942;0.0;0.0;0.0;-432.5503957;-0.00494192;3224.69386506;-16.91479849;-363.89002896;-0.23697857;-423.40927712;0.80046692
0.0;0.0;0.0;0.1885;0.0;0.0;0.0314;0.0;0.0;0.0;-472.83517304;-0.00337449;497.04704048;-0.01770742;-444.29430584;-0.10197573;-500.48548297;0.13759134
0.0942;0.1885;0.1571;0.1571;0.0;0.0;0.1885;0.0942;0.0;0.1885;-392.02923089;-0.00079726;3064.40482066;-9.47681909;-27608.88110896;39224.09547083;123.16292642;-6.56008036
0.0;0.0;0.0;0.1571;0.1257;0.1257;0.1885;0.0;0.0942;0.0942;-452.64092936;-0.00024823;583.52025405;-0.24972255;2255.1887666;51.15040473;746.02824318;5.15365481
